nro_voluntario,fecha_inicio,fecha_fin,id_tarea,id_institucion
7595,2002-02-20,2004-02-20,UGJXFRYZ41,836
7596,2020-11-06,2022-11-06,FYSMPRFI60,701
7597,2004-04-12,2005-04-12,WNPNJEVG54,552
7598,2019-04-17,2021-04-16,HCGYSNUO39,651
7599,2010-11-16,2014-11-15,DNUWOIGC87,427
7600,2012-05-09,2013-05-09,WNPNJEVG54,173
7601,1990-07-22,1994-07-21,VNUVKIZK02,79
7602,2011-05-03,2013-05-02,OHMKFOXX18,412
7603,1990-10-03,1994-10-02,QTJJSKOG70,382
7604,2019-04-11,2021-04-10,GSYUCMYB50,826
7605,2000-10-01,2004-09-30,WNPNJEVG54,937
7606,2016-12-03,2018-12-03,GAQBUOME10,311
7607,1998-10-08,2000-10-07,QECDBKCV20,329
7608,1992-10-17,1993-10-17,ROQBIJSP98,427
7609,2002-03-15,2005-03-14,QVPMBVUX64,538
7610,1995-09-25,1999-09-24,SBSVRAJX26,661
7611,1992-10-17,1995-10-17,NABVVCGM82,30
7612,1990-01-08,1993-01-07,VNUVKIZK02,208
7613,1993-04-09,1994-04-09,GSBEXPLO57,688
7614,2007-05-01,2009-04-30,HHVSSPRU02,437
7615,1994-11-03,1996-11-02,UVWIZKBU76,389
7616,2013-08-28,2015-08-28,NJNTMGQH57,981
7617,2011-05-03,2012-05-02,TOUBFVJK13,657
7618,2016-05-06,2020-05-05,CRBJGTZW91,678
7619,2012-08-15,2014-08-15,CCINTUOP48,522
7620,1999-07-22,2000-07-21,NBXECSTW88,816
7621,2007-05-14,2010-05-13,XBPSIEVT36,776
7622,2000-07-18,2002-07-18,NABVVCGM82,986
7623,2006-10-24,2010-10-23,CZLGBHJH97,449
7624,1998-05-01,2000-04-30,CXOOXSAG43,243
7625,1996-05-19,2000-05-18,UVWIZKBU76,854
7626,2016-07-25,2020-07-24,TEDQTDBZ54,92
7627,2003-07-15,2005-07-14,LGEDBCZG06,14
7628,1990-01-09,1994-01-08,BYTBCRZC48,274
7629,2018-11-02,2019-11-02,QTJJSKOG70,928
7630,1995-04-27,1996-04-26,VNUVKIZK02,249
7631,1993-04-24,1996-04-23,BYTBCRZC48,972
7632,1999-07-02,2001-07-01,KYMYXXBG12,20
7633,1996-07-06,1998-07-06,YYCMCTXR62,435
7634,2020-02-19,2021-02-18,HCGYSNUO39,379
7635,2006-09-16,2009-09-15,SBSVRAJX26,810
7636,1999-01-17,2000-01-17,WNPNJEVG54,423
7637,2018-05-16,2019-05-16,IBGWELZC81,217
7638,2010-10-15,2012-10-14,WMKDXHSR24,872
7639,2006-08-07,2009-08-06,OMLIYZVX38,835
7640,2010-04-10,2011-04-10,JDYQSAHC90,224
7641,2019-07-03,2020-07-02,XVSTQESU48,565
7642,2016-01-15,2020-01-14,YYCMCTXR62,507
7643,2012-09-19,2016-09-18,YPXJAUSM79,13
7644,2008-02-16,2012-02-15,YVGZASAC07,847
7645,1993-10-16,1995-10-16,WNPNJEVG54,375
7646,2005-04-02,2006-04-02,USPEMRXK50,746
7647,2017-01-25,2019-01-25,EVUNIPCL31,40
7648,1998-01-07,2002-01-06,WVPSKOMR97,340
7649,2008-01-03,2011-01-02,BKPYNNGJ95,506
7650,2011-05-01,2015-04-30,NABVVCGM82,719
7651,1995-07-23,1998-07-22,BXUIBWWG95,550
7652,2017-11-22,2020-11-21,KOQGXORU43,585
7653,1992-11-16,1994-11-16,DNUWOIGC87,259
7654,2019-06-05,2022-06-04,KTTFAWOY98,963
7655,2020-10-24,2023-10-24,BYTBCRZC48,1000
7656,2017-09-01,2019-09-01,HCGYSNUO39,409
7657,2016-09-23,2019-09-23,REOKBGFC42,623
7658,2012-12-16,2013-12-16,KGWVYNSA31,394
7659,2012-01-16,2015-01-15,KOQGXORU43,490
7660,2003-05-06,2007-05-05,QVPMBVUX64,827
7661,2014-04-24,2015-04-24,UVWIZKBU76,479
7662,1997-09-10,1999-09-10,ZMOTBKAE77,597
7663,1994-11-13,1997-11-12,UGJXFRYZ41,298
7664,2010-06-01,2013-05-31,TLYDOWYM85,522
7665,2004-08-11,2006-08-11,EGAOTNUP26,254
7666,2019-06-23,2022-06-22,XVCOQJCI55,214
7667,2005-07-21,2006-07-21,DNUWOIGC87,898
7668,1995-06-25,1999-06-24,FYSMPRFI60,352
7669,2011-07-26,2015-07-25,ROQBIJSP98,881
7670,1991-09-01,1994-08-31,JJVQUHRW53,25
7671,1998-07-28,2001-07-27,FEQHPXWD91,150
7672,2019-09-22,2020-09-21,QJSSUQXQ29,918
7673,2017-08-22,2018-08-22,QJSSUQXQ29,738
7674,1992-01-06,1996-01-05,ROPIKGME60,154
7675,2011-06-21,2015-06-20,GSYUCMYB50,225
7676,2005-12-07,2007-12-07,YCPCXAMZ42,899
7677,1994-02-04,1997-02-03,APOMKTNF83,575
7678,1997-02-02,2000-02-02,LGEDBCZG06,858
7679,2004-07-02,2006-07-02,CXOOXSAG43,521
7680,2002-04-20,2005-04-19,KEMPSJTD69,990
7681,1994-11-13,1995-11-13,WNPNJEVG54,625
7682,1997-05-07,1998-05-07,FXBBRXLA68,868
7683,2014-07-19,2015-07-19,USPEMRXK50,110
7684,2007-11-04,2008-11-03,NABVVCGM82,653
7685,2007-11-23,2008-11-22,IBGWELZC81,108
7686,1993-11-23,1997-11-22,OMLIYZVX38,852
7687,2018-06-11,2019-06-11,KOQGXORU43,861
7688,2015-06-22,2016-06-21,HCGYSNUO39,534
7689,1998-09-07,2001-09-06,IDOWSZOK02,680
7690,2000-12-15,2001-12-15,WMKDXHSR24,749
7691,1994-03-03,1995-03-03,FXBBRXLA68,874
7692,2018-10-21,2019-10-21,ROPIKGME60,530
7693,1996-08-14,1997-08-14,QVPMBVUX64,259
7694,2002-06-02,2003-06-02,NBXECSTW88,145
7695,2018-01-09,2019-01-09,USPEMRXK50,232
7696,2011-11-16,2015-11-15,DNUWOIGC87,279
7697,1995-07-15,1999-07-14,JPBVKRYN96,60
7698,2018-09-02,2022-09-01,FYSMPRFI60,818
7699,2020-08-19,2024-08-18,KTTFAWOY98,707
7700,2002-06-25,2004-06-24,GAQBUOME10,756
7701,1994-08-07,1996-08-06,BLCQSTLQ47,20
7702,2000-11-01,2003-11-01,GVFJGIEU59,299
7703,1995-02-02,1999-02-01,ROQBIJSP98,806
7704,2000-02-28,2003-02-27,WHSVDEON49,170
7705,1998-01-01,1999-01-01,IDOWSZOK02,254
7706,1995-04-04,1996-04-03,WMKDXHSR24,554
7707,2003-04-17,2004-04-16,HHVSSPRU02,501
7708,2019-01-09,2022-01-08,LZJQKBND72,21
7709,2002-08-19,2006-08-18,PDKDYDIR92,250
7710,2005-11-05,2006-11-05,QJSSUQXQ29,199
7711,1993-08-25,1997-08-24,KOQGXORU43,958
7712,2008-12-27,2012-12-26,RFNEQDWT31,287
7713,2019-03-01,2022-02-28,GSBEXPLO57,747
7714,1992-07-22,1996-07-21,JDYQSAHC90,609
7715,1993-09-27,1996-09-26,LZFXPISP97,196
7716,1996-10-15,1997-10-15,DNUWOIGC87,899
7717,2003-01-08,2006-01-07,GZMZOMHR64,720
7718,1990-05-09,1991-05-09,OLIRHRDP51,214
7719,2019-11-27,2020-11-26,VNUVKIZK02,39
7720,2003-12-05,2007-12-04,DNUWOIGC87,892
7721,1995-11-28,1997-11-27,DNUWOIGC87,753
7722,1992-02-24,1996-02-23,JDYQSAHC90,713
7723,2000-12-11,2004-12-10,FEQHPXWD91,732
7724,2009-01-24,2010-01-24,XVCOQJCI55,199
7725,1999-09-25,2001-09-24,XVSTQESU48,546
7726,2010-01-19,2014-01-18,GSYUCMYB50,568
7727,2009-04-21,2013-04-20,SDETFZWU63,832
7728,2005-11-25,2007-11-25,VNUVKIZK02,641
7729,2019-03-14,2023-03-13,OMLIYZVX38,890
7730,1993-09-06,1996-09-05,QTJJSKOG70,450
7731,2002-01-20,2003-01-20,YPCFPMJQ10,731
7732,2012-01-14,2016-01-13,ZMOTBKAE77,527
7733,2018-07-18,2021-07-17,CRBJGTZW91,996
7734,2007-11-01,2011-10-31,NABVVCGM82,321
7735,2006-04-08,2008-04-07,FXBBRXLA68,728
7736,2000-03-05,2002-03-05,LHWIEHSQ56,306
7737,2013-05-10,2015-05-10,XVCOQJCI55,413
7738,2016-11-03,2017-11-03,OHMKFOXX18,175
7739,1999-02-07,2003-02-06,KOQGXORU43,195
7740,2019-09-18,2022-09-17,QECDBKCV20,483
7741,2009-01-17,2010-01-17,OLIRHRDP51,905
7742,2010-03-28,2011-03-28,OXXCRXFX31,354
7743,2011-08-08,2014-08-07,QECDBKCV20,341
7744,2000-01-06,2004-01-05,SBSVRAJX26,696
7745,2013-05-21,2014-05-21,FYSMPRFI60,280
7746,2013-06-26,2014-06-26,CXOOXSAG43,206
7747,2006-11-19,2007-11-19,EVUNIPCL31,918
7748,2016-12-03,2020-12-02,BKPYNNGJ95,712
7749,2005-02-04,2009-02-03,BMLBGRND02,845
7750,2006-05-08,2007-05-08,CRBJGTZW91,327
7751,2004-04-15,2008-04-14,LZJQKBND72,691
7752,2015-05-03,2016-05-02,PDKDYDIR92,374
7753,2008-09-24,2012-09-23,TEDQTDBZ54,713
7754,2012-12-20,2013-12-20,KGWVYNSA31,993
7755,2012-08-05,2015-08-05,USPEMRXK50,276
7756,2019-02-22,2023-02-21,OXXCRXFX31,78
7757,1991-09-13,1993-09-12,WVPSKOMR97,151
7758,2010-09-14,2013-09-13,SBSVRAJX26,654
7759,2005-10-09,2006-10-09,VDHJSKYC98,564
7760,2017-12-28,2020-12-27,HEFSBMMM10,583
7761,2009-04-21,2013-04-20,JJVQUHRW53,881
7762,1994-12-20,1996-12-19,GZMZOMHR64,855
7763,1998-09-01,1999-09-01,ROPIKGME60,653
7764,2018-05-11,2022-05-10,CXOOXSAG43,774
7765,2018-11-11,2020-11-10,OMLIYZVX38,245
7766,1997-07-18,1998-07-18,UBGNXJVT90,531
7767,2012-11-26,2013-11-26,BKPYNNGJ95,188
7768,2012-09-27,2014-09-27,HHVSSPRU02,990
7769,2000-06-14,2002-06-14,KYMYXXBG12,27
7770,1991-07-12,1994-07-11,OXXCRXFX31,794
7771,1996-03-03,1999-03-03,YVGZASAC07,752
7772,2007-08-21,2010-08-20,GAQBUOME10,767
7773,1991-08-20,1993-08-19,YYCMCTXR62,661
7774,2005-06-21,2008-06-20,KTTFAWOY98,565
7775,1990-12-07,1993-12-06,OMLIYZVX38,314
7776,1995-05-03,1997-05-02,YPXJAUSM79,739
7777,2009-01-22,2012-01-22,CRBJGTZW91,526
7778,2002-08-21,2004-08-20,KEMPSJTD69,27
7779,2002-12-20,2005-12-19,HCGYSNUO39,784
7780,1998-08-24,2001-08-23,XVSTQESU48,798
7781,2000-09-06,2001-09-06,TLYDOWYM85,312
7782,1992-08-20,1993-08-20,XVSTQESU48,67
7783,2014-05-09,2017-05-08,FYSMPRFI60,336
7784,2004-05-03,2007-05-03,KGWVYNSA31,523
7785,2014-02-20,2017-02-19,GVFJGIEU59,624
7786,2018-07-24,2022-07-23,REOKBGFC42,107
7787,2010-12-08,2012-12-07,UGJXFRYZ41,500
7788,2012-03-10,2015-03-10,YZREKOQZ47,632
7789,2007-11-21,2008-11-20,NBXECSTW88,321
7790,1995-11-03,1996-11-02,BKPYNNGJ95,816
7791,2012-04-03,2014-04-03,CXOOXSAG43,149
7792,2001-09-03,2002-09-03,BYTBCRZC48,87
7793,2012-04-19,2016-04-18,UVWIZKBU76,928
7794,2015-11-20,2017-11-19,WNPNJEVG54,436
7795,2004-03-23,2005-03-23,TEDQTDBZ54,404
7796,1999-01-18,2001-01-17,KTTFAWOY98,75
7797,1992-06-05,1993-06-05,TLYDOWYM85,681
7798,2017-12-20,2021-12-19,EGAOTNUP26,684
7799,2018-11-10,2022-11-09,YVGZASAC07,540
7800,1997-06-16,1998-06-16,WVPSKOMR97,663
7801,2012-09-19,2016-09-18,OXXCRXFX31,394
7802,2012-08-01,2015-08-01,YPCFPMJQ10,325
7803,2009-05-03,2012-05-02,TOUBFVJK13,469
7804,1992-03-24,1994-03-24,SBSVRAJX26,647
7805,2000-04-16,2004-04-15,EJSBCWZN53,323
7806,1995-12-05,1997-12-04,IDOWSZOK02,350
7807,1993-11-20,1996-11-19,FXBBRXLA68,11
7808,2012-05-19,2015-05-19,TOUBFVJK13,658
7809,2012-11-23,2014-11-23,OOGSYIWP08,776
7810,2012-04-15,2016-04-14,OXXCRXFX31,520
7811,2012-09-03,2014-09-03,HHVSSPRU02,76
7812,2014-01-21,2015-01-21,QTJJSKOG70,677
7813,1992-05-02,1994-05-02,KYMYXXBG12,166
7814,2009-05-19,2012-05-18,VHUTDQQD02,832
7815,2015-02-10,2016-02-10,FYSMPRFI60,565
7816,2020-10-10,2022-10-10,KGWVYNSA31,382
7817,1998-01-16,2002-01-15,BMLBGRND02,380
7818,2009-10-23,2010-10-23,VNUVKIZK02,375
7819,1998-04-16,1999-04-16,LGEDBCZG06,853
7820,2016-10-09,2019-10-09,YCPCXAMZ42,861
7821,2018-03-01,2020-02-29,SLZAJREK70,468
7822,2001-07-18,2005-07-17,KEMPSJTD69,871
7823,2008-09-11,2010-09-11,TLYDOWYM85,465
7824,2016-10-05,2020-10-04,ORWFNHSL71,43
7825,1992-02-07,1993-02-06,QECDBKCV20,435
7826,2018-05-04,2019-05-04,QECDBKCV20,748
7827,2006-01-09,2007-01-09,YPCFPMJQ10,266
7828,1998-03-23,2002-03-22,OHMKFOXX18,409
7829,1990-10-06,1991-10-06,YGMGOUFM45,27
7830,1997-01-05,1998-01-05,OMLIYZVX38,853
7831,2015-03-01,2016-02-29,FXBBRXLA68,637
7832,2018-11-18,2020-11-17,OLIRHRDP51,635
7833,2009-08-08,2012-08-07,IBGWELZC81,9
7834,1999-02-25,2001-02-24,HHVSSPRU02,926
7835,2003-11-09,2004-11-08,QECDBKCV20,375
7836,1992-01-02,1993-01-01,REOKBGFC42,403
7837,1992-11-23,1993-11-23,YYCMCTXR62,698
7838,1996-08-16,1998-08-16,IJZHWLLW65,568
7839,2006-07-28,2009-07-27,BMLBGRND02,152
7840,2003-05-27,2007-05-26,SBSVRAJX26,683
7841,1990-01-21,1992-01-21,NVIVZOXU73,211
7842,1999-08-04,2001-08-03,QTJJSKOG70,790
7843,2011-09-09,2012-09-08,BKPYNNGJ95,455
7844,2003-03-10,2005-03-09,HHVSSPRU02,935
7845,2002-12-10,2005-12-09,NJNTMGQH57,829
7846,2018-11-17,2022-11-16,BKPYNNGJ95,416
7847,2019-08-11,2022-08-10,GSYUCMYB50,142
7848,1996-08-05,2000-08-04,UVWIZKBU76,544
7849,2006-11-18,2010-11-17,LZJQKBND72,477
7850,1999-08-15,2002-08-14,CXOOXSAG43,990
7851,1993-08-12,1997-08-11,QTJJSKOG70,161
7852,1990-11-20,1991-11-20,KOQGXORU43,264
7853,2005-02-11,2007-02-11,YYCMCTXR62,84
7854,2013-11-05,2015-11-05,NABVVCGM82,564
7855,1994-07-22,1997-07-21,YCPCXAMZ42,937
7856,2000-01-18,2003-01-17,LHWIEHSQ56,603
7857,2000-03-03,2004-03-02,NJNTMGQH57,41
7858,2014-02-25,2018-02-24,EVUNIPCL31,880
7859,1990-05-08,1993-05-07,OUJAANOC36,193
7860,1992-08-27,1993-08-27,OOGSYIWP08,912
7861,1993-06-08,1994-06-08,NJNTMGQH57,252
7862,2005-09-05,2008-09-04,JDYQSAHC90,313
7863,2011-02-23,2015-02-22,TEDQTDBZ54,584
7864,2002-06-27,2005-06-26,PDKDYDIR92,343
7865,1991-01-07,1992-01-07,LGEDBCZG06,612
7866,2019-07-07,2021-07-06,CXOOXSAG43,722
7867,1999-06-24,2002-06-23,KTTFAWOY98,220
7868,2008-04-01,2012-03-31,ROPIKGME60,19
7869,1996-03-02,1999-03-02,LZJQKBND72,880
7870,1995-12-17,1999-12-16,FEQHPXWD91,312
7871,2006-02-12,2010-02-11,VDHJSKYC98,997
7872,2019-05-16,2022-05-15,EVUNIPCL31,630
7873,2001-02-07,2002-02-07,CRBJGTZW91,128
7874,2014-10-09,2016-10-08,PDKDYDIR92,262
7875,2019-01-05,2021-01-04,TLYDOWYM85,782
7876,2015-05-06,2017-05-05,OOGSYIWP08,510
7877,2017-11-12,2020-11-11,YZREKOQZ47,956
7878,1995-10-11,1999-10-10,GHTHJDFM59,846
7879,2011-12-14,2014-12-13,CNBXSFUK32,144
7880,2019-05-28,2021-05-27,TOUBFVJK13,487
7881,2004-09-21,2007-09-21,IARTAFFX51,278
7882,2003-09-22,2006-09-21,HEFSBMMM10,473
7883,2009-05-27,2012-05-26,CIWKKMEC00,664
7884,1998-06-20,2002-06-19,SLZAJREK70,853
7885,2005-03-05,2008-03-04,DMQCJNTB96,765
7886,1992-10-27,1994-10-27,BKPYNNGJ95,114
7887,2007-08-10,2008-08-09,IDOWSZOK02,129
7888,1990-05-23,1994-05-22,IBGWELZC81,441
7889,2007-03-21,2009-03-20,DMQCJNTB96,998
7890,1996-08-13,1997-08-13,OMLIYZVX38,870
7891,2001-01-15,2005-01-14,OXXCRXFX31,267
7892,2009-01-28,2013-01-27,SDETFZWU63,937
7893,2005-03-08,2009-03-07,YYCMCTXR62,410
7894,2006-11-13,2007-11-13,KTTFAWOY98,78
7895,2011-11-05,2014-11-04,FEQHPXWD91,253
7896,2000-08-19,2002-08-19,OHMKFOXX18,920
7897,2018-04-13,2022-04-12,GVFJGIEU59,737
7898,2017-06-28,2018-06-28,GHTHJDFM59,743
7899,2009-12-12,2012-12-11,DNUWOIGC87,235
7900,2003-05-16,2006-05-15,USPEMRXK50,597
7901,2012-06-16,2013-06-16,ROQBIJSP98,975
7902,2002-06-16,2004-06-15,QTJJSKOG70,801
7903,2012-05-14,2013-05-14,PDKDYDIR92,498
7904,2002-07-13,2003-07-13,XVCOQJCI55,99
7905,1996-02-17,1999-02-16,QJSSUQXQ29,15
7906,2018-10-27,2021-10-26,FXBBRXLA68,329
7907,2011-06-27,2014-06-26,ROQBIJSP98,337
7908,1997-02-05,2001-02-04,EJSBCWZN53,579
7909,1992-04-02,1994-04-02,GZMZOMHR64,358
7910,1997-01-18,2001-01-17,HEFSBMMM10,759
7911,2002-10-28,2004-10-27,OMLIYZVX38,331
7912,2002-01-10,2004-01-10,BMLBGRND02,205
7913,1991-11-21,1995-11-20,REOKBGFC42,48
7914,1992-05-21,1996-05-20,ROPIKGME60,484
7915,1995-05-17,1996-05-16,GSYUCMYB50,173
7916,2010-07-01,2011-07-01,LGEDBCZG06,663
7917,2013-02-18,2015-02-18,TEDQTDBZ54,141
7918,1994-05-11,1995-05-11,IDOWSZOK02,615
7919,2004-10-17,2007-10-17,QECDBKCV20,194
7920,2018-01-23,2019-01-23,NJNTMGQH57,454
7921,2002-04-16,2005-04-15,CIWKKMEC00,903
7922,2012-06-01,2014-06-01,IDOWSZOK02,247
7923,2012-09-25,2014-09-25,RFNEQDWT31,167
7924,2007-11-14,2008-11-13,BYTBCRZC48,352
7925,2000-08-10,2002-08-10,EJSBCWZN53,867
7926,2009-01-08,2013-01-07,WMKDXHSR24,469
7927,2003-08-25,2007-08-24,XVSTQESU48,60
7928,2014-02-04,2018-02-03,LHWIEHSQ56,547
7929,2014-08-12,2018-08-11,APOMKTNF83,889
7930,2015-07-11,2018-07-10,ZMOTBKAE77,34
7931,1993-05-04,1994-05-04,CYKXKSHI67,544
7932,2006-09-17,2010-09-16,OLIRHRDP51,153
7933,2019-07-08,2022-07-07,BMLBGRND02,768
7934,2001-05-28,2002-05-28,OLIRHRDP51,887
7935,1994-06-17,1995-06-17,OHMKFOXX18,813
7936,1991-01-13,1992-01-13,JJVQUHRW53,295
7937,2010-04-04,2012-04-03,NVIVZOXU73,200
7938,1995-10-14,1996-10-13,LGEDBCZG06,941
7939,1990-03-17,1991-03-17,KEMPSJTD69,207
7940,1993-05-24,1996-05-23,YPXJAUSM79,476
7941,1996-05-09,1998-05-09,QJSSUQXQ29,438
7942,2011-12-25,2012-12-24,YVGZASAC07,627
7943,2014-11-19,2017-11-18,SLZAJREK70,849
7944,2007-06-18,2011-06-17,APOMKTNF83,207
7945,2020-10-13,2022-10-13,YVGZASAC07,48
7946,2020-04-24,2024-04-23,BKPYNNGJ95,465
7947,1993-03-15,1994-03-15,FEQHPXWD91,658
7948,2003-08-23,2005-08-22,IBGWELZC81,148
7949,2007-01-22,2009-01-21,XBPSIEVT36,654
7950,2004-10-17,2005-10-17,JPBVKRYN96,310
7951,1996-05-08,1997-05-08,KEMPSJTD69,908
7952,1993-11-03,1997-11-02,LGEDBCZG06,26
7953,1992-07-12,1996-07-11,APOMKTNF83,442
7954,1994-09-19,1996-09-18,OMLIYZVX38,790
7955,1990-10-23,1993-10-22,UGJXFRYZ41,690
7956,2016-12-12,2020-12-11,WMKDXHSR24,680
7957,1998-12-15,1999-12-15,REOKBGFC42,71
7958,2019-07-22,2021-07-21,YPCFPMJQ10,637
7959,2012-05-26,2016-05-25,YPXJAUSM79,294
7960,2012-08-19,2015-08-19,GVFJGIEU59,838
7961,2008-02-22,2012-02-21,FXBBRXLA68,777
7962,2003-11-22,2004-11-21,WHSVDEON49,298
7963,2003-07-27,2007-07-26,CIWKKMEC00,835
7964,1998-01-09,1999-01-09,JPBVKRYN96,543
7965,2007-06-03,2011-06-02,RFNEQDWT31,10
7966,2011-07-04,2013-07-03,BMLBGRND02,569
7967,2009-05-23,2010-05-23,OHMKFOXX18,757
7968,2016-03-02,2020-03-01,JPBVKRYN96,922
7969,2010-07-23,2014-07-22,LZFXPISP97,881
7970,1998-01-17,2000-01-17,WMKDXHSR24,58
7971,2011-04-22,2014-04-21,LZJQKBND72,655
7972,2000-05-14,2003-05-14,YPCFPMJQ10,642
7973,2015-01-02,2016-01-02,LQSQJXZJ45,535
7974,2014-07-13,2017-07-12,VHUTDQQD02,548
7975,1999-10-21,2002-10-20,QECDBKCV20,950
7976,1997-02-17,2001-02-16,OHMKFOXX18,274
7977,1994-12-09,1998-12-08,CYKXKSHI67,584
7978,1999-06-10,2002-06-09,WVPSKOMR97,676
7979,1998-06-24,2000-06-23,GHTHJDFM59,271
7980,2002-05-13,2006-05-12,CNBXSFUK32,655
7981,2020-03-11,2024-03-10,AQCASZAA33,850
7982,2012-04-27,2013-04-27,WVPSKOMR97,87
7983,1999-07-21,2001-07-20,LUQPGNON78,423
7984,2003-08-25,2006-08-24,GVFJGIEU59,887
7985,2020-08-04,2023-08-04,VDHJSKYC98,45
7986,2017-01-26,2019-01-26,SDETFZWU63,40
7987,2006-04-06,2007-04-06,SLZAJREK70,636
7988,2012-02-25,2013-02-24,FEQHPXWD91,949
7989,2001-11-06,2005-11-05,EVUNIPCL31,997
7990,2004-04-08,2008-04-07,YZREKOQZ47,18
7991,2000-05-02,2001-05-02,XVSTQESU48,839
7992,1997-07-13,1999-07-13,GAQBUOME10,155
7993,2019-07-18,2023-07-17,XBPSIEVT36,411
7994,2018-12-20,2020-12-19,BKPYNNGJ95,815
7995,1997-05-07,1998-05-07,NABVVCGM82,59
7996,2009-10-24,2013-10-23,TOUBFVJK13,829
7997,2014-11-17,2015-11-17,HHVSSPRU02,774
7998,2019-08-23,2022-08-22,UGJXFRYZ41,519
7999,2013-01-28,2015-01-28,OLIRHRDP51,157
8000,2020-04-19,2023-04-19,YZREKOQZ47,480
8001,1993-12-28,1997-12-27,TLYDOWYM85,810
8002,1997-09-21,1999-09-21,GSBEXPLO57,165
8003,2016-05-04,2019-05-04,GVFJGIEU59,421
8004,2018-04-19,2021-04-18,ZMOTBKAE77,830
8005,2003-01-24,2007-01-23,GZMZOMHR64,286
8006,2017-05-09,2020-05-08,KGWVYNSA31,318
8007,1999-11-22,2000-11-21,VHUTDQQD02,795
8008,2009-03-04,2010-03-04,ROPIKGME60,997
8009,2010-03-27,2014-03-26,FXBBRXLA68,751
8010,2007-01-01,2008-12-31,BKPYNNGJ95,717
8011,2001-01-15,2003-01-15,SDETFZWU63,740
8012,1992-01-25,1994-01-24,VXQKRIOB08,366
8013,2018-02-06,2021-02-05,QTJJSKOG70,446
8014,1991-07-27,1992-07-26,WNPNJEVG54,738
8015,2009-05-12,2011-05-12,UFOTOVKW05,295
8016,2005-09-18,2006-09-18,GAQBUOME10,115
8017,2014-04-19,2018-04-18,CZLGBHJH97,264
8018,2006-11-05,2009-11-04,BMLBGRND02,228
8019,2010-03-03,2012-03-02,CCINTUOP48,988
8020,2002-07-09,2003-07-09,LQSQJXZJ45,116
8021,2004-07-09,2007-07-09,TLYDOWYM85,82
8022,1997-06-01,2001-05-31,UFOTOVKW05,140
8023,2016-10-14,2019-10-14,YYCMCTXR62,926
8024,1994-07-21,1996-07-20,YZREKOQZ47,179
8025,1996-09-02,1997-09-02,CIWKKMEC00,486
8026,2016-09-04,2019-09-04,GVFJGIEU59,447
8027,2014-10-23,2016-10-22,ORWFNHSL71,583
8028,2017-10-13,2019-10-13,UVWIZKBU76,308
8029,2015-05-01,2016-04-30,HCGYSNUO39,214
8030,1997-05-05,1998-05-05,WHSVDEON49,107
8031,2011-11-01,2014-10-31,LZFXPISP97,27
8032,2013-12-25,2017-12-24,REOKBGFC42,229
8033,1990-03-03,1993-03-02,YZREKOQZ47,823
8034,2019-02-23,2021-02-22,CIWKKMEC00,943
8035,1998-10-09,1999-10-09,FYSMPRFI60,469
8036,2005-03-23,2008-03-22,YPCFPMJQ10,31
8037,1990-03-21,1993-03-20,ROPIKGME60,198
8038,1995-08-19,1999-08-18,SDETFZWU63,516
8039,2002-01-17,2005-01-16,CNBXSFUK32,700
8040,2004-05-19,2008-05-18,UBGNXJVT90,946
8041,2002-06-24,2003-06-24,LZFXPISP97,911
8042,2020-01-21,2021-01-20,CCINTUOP48,385
8043,2006-10-21,2009-10-20,NBXECSTW88,22
8044,1992-01-08,1996-01-07,HEFSBMMM10,564
8045,1994-04-09,1995-04-09,SBSVRAJX26,491
8046,1998-03-26,2001-03-25,IBGWELZC81,264
8047,2019-02-01,2022-01-31,NBXECSTW88,845
8048,2001-08-20,2004-08-19,QJSSUQXQ29,162
8049,2002-02-11,2003-02-11,QTJJSKOG70,575
8050,2006-10-05,2008-10-04,VXQKRIOB08,362
8051,1996-01-10,1998-01-09,BMLBGRND02,89
8052,2014-01-17,2018-01-16,JPBVKRYN96,417
8053,2018-03-04,2020-03-03,WVPSKOMR97,279
8054,2017-07-12,2018-07-12,JJVQUHRW53,468
8055,2009-12-15,2012-12-14,APOMKTNF83,787
8056,2008-06-02,2009-06-02,TEDQTDBZ54,964
8057,2013-11-03,2014-11-03,EVUNIPCL31,72
8058,2008-12-11,2010-12-11,ZMOTBKAE77,2
8059,2006-08-16,2009-08-15,GSBEXPLO57,305
8060,2013-05-11,2014-05-11,DMQCJNTB96,542
8061,2017-06-01,2021-05-31,KEMPSJTD69,450
8062,1996-04-04,2000-04-03,WMKDXHSR24,895
8063,2017-02-15,2021-02-14,BMLBGRND02,311
8064,2001-08-28,2003-08-28,OLIRHRDP51,753
8065,2005-12-12,2008-12-11,PDKDYDIR92,156
8066,1997-06-26,2001-06-25,DMQCJNTB96,415
8067,1997-11-09,1999-11-09,VNUVKIZK02,558
8068,2020-08-11,2022-08-11,EGAOTNUP26,34
8069,2012-11-12,2015-11-12,NBXECSTW88,110
8070,2009-06-27,2011-06-27,BMLBGRND02,47
8071,2006-05-19,2009-05-18,LZJQKBND72,913
8072,2008-11-14,2011-11-14,KOQGXORU43,853
8073,2006-03-28,2010-03-27,OUJAANOC36,409
8074,2014-05-15,2015-05-15,LHWIEHSQ56,437
8075,1996-02-14,2000-02-13,IBGWELZC81,349
8076,2005-11-03,2007-11-03,WNPNJEVG54,475
8077,2003-04-26,2006-04-25,YGMGOUFM45,18
